hotel_id,type,name,address,rooms,grade,district,aga_division,local_authority,longitude,latitude
HOTEL_0132,Bangalows,VILLA BAYWATCH,"PEELA ROAD, BUONAVISTA, RUMASSALA, GALLE",6,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.23837,6.016349
HOTEL_0133,Bangalows,VILLA ROSA,"71/20, DODANWELA PASSAGE, ASGIRIYA, KANDY",5,FIVE,Kandy,Kandy,Gagawata,80.623796,7.299604
HOTEL_0134,Bangalows,MODERN CITY INN,"426, MAIN STREET, NEGAMBO",8,FOUR,Gampaha,Gampaha,Negombo Divisional Secretariat,79.844831,7.212444
HOTEL_0135,Bangalows,MAX WADIYA,"147,GALLE ROAD, (PARROT JUNCTION), URAWATTE, AMBALANGODA",3,FIVE,Galle,Galle,Galle Divisional Secretariat,80.057195,6.220452
HOTEL_0136,Bangalows,TAMARIND,"1/104, RAHULA MAWATHA, DIGANA",3,FOUR,Kandy,Kundasle,Kundasale Divisional Secretariat,80.749437,7.265486
HOTEL_0137,Bangalows,HILL SAFARI,"LOWER BRAY ESTATE, OHIYA",5,THREE,Badulla,Welimada Pradeshiya Sabha,Haldummulla Divisional Secretariat,80.8563,6.797426
HOTEL_0138,Bangalows,OAK RESIDENCIES,"NO. 83/2/1 & 83/2/2, SARATHCHANDRA DIAS MAWATHA, PAMUNUVILA, KIRIBATHGODA",4,FIVE,Gampaha,Gampaha,Biyagama Divisional Secretariat,79.932283,6.970955
HOTEL_0139,Bangalows,LANKA STAR BUNGALOW,"66/6, RATHNAYKE MAWATHA, PELAWATTE, BATTARAMULLA",4,FIVE,Colombo,Kaduwela Pradeshiya Sabha,kaduwela Divisional Secretariat,79.926141,6.886401
HOTEL_0140,Bangalows,WADDUWA BEACH VILLA,"36/17, SANATH PERERA MAWATHA, SOUTH THALPITIYA, WADDUWA",6,FIVE,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat,79.922982,6.670927
HOTEL_0141,Bangalows,LOTUS CHALETS ECO HOTEL-UDAWALAWA,"PAHALA KUMBUKEWEWA, CANAL ROAD, MIGAHAJANDURA, SOORIYAWEWA",3,FOUR,Hambantota,Hambantota,Sooriyawewa Divisional Secretariat,81.02264,6.365119
HOTEL_0142,Bangalows,VILLA DE ROSHE,"60 6C, UNIQUE VIEW ROAD, NUWARA ELIYA",3,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.762589,6.963889
HOTEL_0143,Bangalows,THE SHADY NOOK - DIGANA,"1/149, VICTORIA RANGE, KENGALLA",4,FOUR,Kandy,Kundasle,Kundasale Divisional Secretariat,80.737145,7.288235
HOTEL_0144,Bangalows,HATALE BUNGALOW,"392, MAIN STREET, MATALE",5,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.727487,7.374981
HOTEL_0145,Bangalows,COCO VILLE,"WATERVILLE ESTATE, KUMBURUMULA ROAD, KALKUDA",3,FIVE,Batticaloa,Batticaloa,Batticaloa Divisional Secretariat,81.565127,7.910318
HOTEL_0146,Bangalows,ESCONDITE,"17/2, SUDHARMAN MAWATHA, RAJAMAHA VIHARA ROAD, PITA-KOTTE",5,FIVE,Colombo,Colombo,Battaramulla,79.913016,6.881239
HOTEL_0147,Bangalows,LAKE VIEW VILLA,"LAKE VIEW VILLA, KATHALUWA, AHANGAMA.",4,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.346964,5.993668
HOTEL_0148,Bangalows,ELEPHANT REACH VILLA,"NO 686, KEGALLE - RAMBUKKANA ROAD, PINNAWALA",4,FOUR,Kegalle,Rambukkana Pradeshiya Sabha,Rambukkana Divisional Secretariat,80.386898,7.304627
HOTEL_0149,Bangalows,AMBALAMA VILLA,"596, MATARA ROAD, DALAWELLA, UNAWATUNA",4,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.260597,6.00147
HOTEL_0150,Bangalows,SHADY GROVE TOURIST BUNGALOW,"7, GANTHERA MAWATHA, WATAPULAWA, KANDY",4,FOUR,Kandy,Kandy,Kandy Divisional Secretariat,80.6434,7.321631
HOTEL_0151,Bangalows,VILLA PANORAMA,"429/5, SARASAVIGAMA ROAD, MAHAKANDA, HINDAGALA",6,FIVE,Kandy,Gagawata Koralya,Kandy Divisional Secretariat,80.610235,7.224908
HOTEL_0152,Bangalows,DIYAGAL VILLA,"42, PITAWALA ROAD, HIRIWADUNNA, PINNAWALA, RAMBUKKANA",4,FOUR,Kegalle,Kegalle,Rambukkana Divisional Secretariat,80.387853,7.288899
HOTEL_0153,Bangalows,COLOMBO VILLA,"16/6, CAMBRIDGE PLACE, COLOMBO 7",4,FIVE,Colombo,Colombo,Colombo Divisional Secretariat,79.860018,6.907345
HOTEL_0154,Bangalows,LODGE 19,"NO 19, AVE MARIA ROAD, NEGOMBO",6,FIVE,Gampaha,Negombo,Negombo Divisional Secretariat,79.843006,7.214054
HOTEL_0155,Bangalows,ALLSPICE VILLA,"730A, KOTTE ROAD, ETHUL KOTTE",4,FIVE,Colombo,Sri Jayawardenapura-Kotte,Sri jayawadanapura,79.905837,6.895521
HOTEL_0156,Bangalows,NEW OLD DUTCH HOUSE,"NO 21, MIDDLE STREET, FORT, GALLE",6,THREE,Galle,Galle,Galle Divisional Secretariat,80.21553,6.028071
HOTEL_0157,Bangalows,KIRCHHAYN BUNGALOW,"KIRCHHAYN BUNGALOW, AISLABY FARM & ESTATE, BANDARAWELA",5,FIVE,Badulla,Bandarawela Pradeshiya Sabha,Bandarawela Divisional Secretariat,80.98351,6.864006
HOTEL_0158,Bangalows,VILLA 4 U,"VILLA 4 U"", SHRAMADHANA MAWATHA, KALUWAMODARA, ALUTHGAMA",4,FIVE,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.997339,6.444442
HOTEL_0159,Bangalows,ECO JUNGLE HIDEOUT,"ECO JUNGLE HIDEOUT, BERAGAMA, MAKADURA, MULATIANA",4,FOUR,Matara,Mulatiyana Pradeshiya Sabha,Mulatiyana Divisional Secretariat,80.566296,6.162424
HOTEL_0160,Bangalows,GROVE SRI LANKA,"DIAS WATTE, ATTAVILLU, PALAVIA, PUTTALAM",2,FIVE,Puttalam,Puttalam Pradeshiya Sabha,Puttalam Divisional Secretariat,79.843058,7.979181
HOTEL_0161,Bangalows,SEVENAGAMA,"SEVANAGAMA ROAD, OFF TRINCO ROAD, HABARANA",4,FOUR,Anuradhapura,Palugaswewa,Palugaswewa,80.75421,8.049015
HOTEL_0162,Bangalows,KUMBUKGAS MANKADA-SIGIRIYA,"KUMBUKGAS MANKADA, AUDANGAWA, SIGIRIYA",3,FOUR,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.743527,8.000215
HOTEL_0163,Bangalows,DUTCH HOUSE,"DUTCH HOUSE, ""SAGALA"",POONAGALA ROAD, BANDARAWELA",2,FIVE,Badulla,Bandarawela Pradeshiya Sabha,Bandarawela Divisional Secretariat,80.998309,6.824441
HOTEL_0164,Bangalows,WHITE HOUSE-AMPARA,"NO 229, NEW TOWN, AMPARA",5,FOUR,Ampara,Ampara,Ampara Divisional Secretariat,81.685484,7.299177
HOTEL_0165,Bangalows,KIZUNA HOUSE,"MEEGAHAPALLASSA JUNCTION, MEEGAHAPALLASSA, WELIPANNAGAHAMULLA",4,FIVE,Kurunegala,Udubaddawa Pradeshiya Sabha,Udubaddawa Divisional Secretariat,79.942617,7.446826
HOTEL_0166,Bangalows,SUPUN VILLA,"SUPUN VILLA, PITARAMA, BENTOTA",5,FIVE,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,79.998279,6.42059
HOTEL_0167,Bangalows,FERNCLIFF BOUTIQUE BUNGALOW,"NO 7/10,WEDDER BURN ROAD,NUWARA ELIYA",4,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.76969,6.971091
HOTEL_0168,Bangalows,THE FICUS GROVE,"ANURADHAPURA ROAD,HABARANA",5,FIVE,Anuradhapura,Pathahewaheta,Palugaswewa,80.745094,8.044281
HOTEL_0169,Bangalows,VILLA CAPERS,"26,CHANDRALEKHA MAWATHA, COLOMBO 08",5,FIVE,Colombo,Colombo,Colombo Divisional Secretariat,79.883241,6.915085
HOTEL_0170,Bangalows,TAPPERS VILLAGE ESTATE BANGALOW,"JAYASUNDARAKELE, EPITAWALA WATTE, EPITAWALA, KIRIELLA",4,FIVE,Ratnapura,Kuruwita Pradeshiya Sabha,Kiriella Divisional Secretariat,80.244119,6.743342
HOTEL_0171,Bangalows,KANDY COTTAGE,"NO. 160, LADY GORDON DRIVE, KANDY",3,FOUR,Kandy,Kandy,Kandy Divisional Secretariat,80.639766,7.301451
HOTEL_0172,Bangalows,AKKARA DAHAYA,"VICTORS LAND, KIRIWELDOLA RD, BATAYAYA, DENIYAYA",3,FIVE,Matara,Matara,Matara Divisional Secretariat,80.545213,6.358469
HOTEL_0173,Bangalows,VILLA TARA,"SARATH GUNAWARDANA MAWATHA, WAULUGODA, 2ND CROSS STREET, HIKKADUWA, SRI LANKA",5,FIVE,Galle,Galle,Galle Divisional Secretariat,80.102254,6.135854
HOTEL_0174,Bangalows,NATURES BLISS HOLIDAYS,"112/6, HETTIYAWATTA, ELAPITIWALA, RAGAMA",3,FOUR,Gampaha,Wattala Pradeshiya Sabha,Wattala Divisional Secretariat,79.90494,7.01558
HOTEL_0175,Bangalows,THE COVE,193 PORUTOTA ROAD KOCHCHIKADE,3,FIVE,Gampaha,Negombo,Gampaha Divisional Secretariat,79.842018,7.250783
HOTEL_0176,Bangalows,GALLE HILL TOP,"PALAGALAGODAKANDA, NAVINNA, ULUVITIKE (GALLE)",5,FOUR,Galle,Bope,Thumpane Divisional Secretariat,80.209678,6.06871
HOTEL_0177,Bangalows,VILLA ALICE AND FRIENDS,"NO.110C, HANATHOTUPOLA ROAD, NAINAMADAMA (EAST)",4,FIVE,Gampaha,Negombo,Negombo Divisional Secretariat,79.840965,7.31502
HOTEL_0178,Bangalows,DIYANILLAKELLE ESTATE BUNGALOW,"DIYANILLAKELLE ESTATE BUNGALOW, DIYANILLAKELLE ESTATE,LINDULA.",5,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.669435,6.903036
HOTEL_0179,Bangalows,VILLA GLENLOCH,"48,GLENLOCH ESTATE,KATUKITULA.",5,FIVE,Nuwara Eliya,Nuwara Eliya,Kothmale Divisional Secretariat,80.680021,7.078737
HOTEL_0180,Bangalows,THE SAFFRON HOUSE,"WETAKEIYAGAHAHENA, PEHEMBIYA, DICKWELLA.",4,FIVE,Matara,Dickwella,Dickwella Divisional Secretariat,80.704002,5.959839
HOTEL_0181,Bangalows,SAMAUYANA HOLIDAY BUNGALOW,"KADUGANNAWA ROAD, BOWALA, GAMPOLA.",5,FIVE,Kandy,Gampola,Gampola Divisional Secretariat,80.562739,7.251451
HOTEL_0182,Bangalows,THE GREENDALE-WATAWALA,"63RD MILE POST, WATAWALA TEA ESTATE, AVISSAWELLA-HATTON RD, WATAWALA.",3,THREE,Nuwara Eliya,Ambagamuwa Pradeshiya Sabha,Ambagamuwa Divisional Secretariat,80.545954,6.934554
HOTEL_0183,Bangalows,RAJA HOUSE,"39A, 39A/1, RAJASINGHE ROAD, COLOMBO 06.",4,FIVE,Colombo,Colombo,Colombo Divisional Secretariat,79.859458,6.868215
HOTEL_0184,Bangalows,HAVELOCK SANCTUARY,"425/15, HAVELOCK ROAD, COLOMBO 06.",3,FIVE,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat,79.868829,6.879174
HOTEL_0185,Bangalows,BASILEA GUEST,"282/5, DIYARILLA ROAD, MORAGALLA, BERUWALA",6,FOUR,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.986403,6.454283
HOTEL_0186,Bangalows,THIRASARA HOLIDAY RESORT,"NO.279, MAHASENPURA, TISSAMAHARAMAYA.",5,FOUR,Hambantota,Thissamaharama,Thissamaharama Divisional Secretariat,81.299168,6.297342
HOTEL_0187,Bangalows,ADS BUNGALOW,"NO.156/14, 2ND STAGE, ANDAGALA ESTATE, BAMUNUGEDARA, KURUNEGALA.",5,FOUR,Kurunegala,Kurunegala,Kurunegala Divisional Secretariat,80.371217,7.504404
HOTEL_0188,Bangalows,RIVERPOOL HOLIDAY BUNGALOW,"NO.01, BARANDA COLONY, KATABOOLA-NAWALAPITIYA.",4,THREE,Kandy,Pasbage Korale Pradeshiya Sabha,Pasbage Korale Divisional Secretariat,80.584803,7.014959
HOTEL_0189,Bangalows,218 HOLIDAY RESORT,218-KETAWALA-LEWLA(VIA KANDY),3,THREE,Kandy,Kandy,Gagawata,80.67853,7.258813
HOTEL_0190,Bangalows,VILLA AMORE MIO BEACH,"GALLE ROAD,HABAKKALA,MAHA INDURUWA,80510",6,FOUR,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,80.012281,6.365953
HOTEL_0191,Bangalows,I.J. LAKE VIEW HOLIDAY BUNGALOW,"NO.66A, BONAVISTA ROAD, NUWARAELIYA.",3,FOUR,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.774988,6.955038
HOTEL_0192,Bangalows,SNOWDROP,"NO.77,ST-JOSEPH MAWATHA,ETTUKALA,NEGOMBO.",5,FOUR,Gampaha,Negombo,Negombo Divisional Secretariat,79.844519,7.241739
HOTEL_0193,Bangalows,SRI BEACH,"BEACH ROAD, MUDUKATUWA NORTH, MARAWILA.",4,FOUR,Puttalam,Nattandiya Pradeshiya Sabha,Nattandiya Divisional Secretariat,79.818184,7.407049
HOTEL_0194,Bangalows,GALAHA TEA BUNGALOW,"GALAHA ESTATE BIG BUNGALOW,MORAGOLLA ROAD,GALAHA.",4,FIVE,Kandy,Kandy,Delthota Divisional Secretariat,80.663933,7.203967
HOTEL_0195,Bangalows,VILLA ATULYA,"MUHUDU MAWATHA, WELIKADE, THALARAMBA, KAMBURUGAMUWA.",6,FIVE,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.474229,5.937654
HOTEL_0196,Bangalows,ALBANY NUWARA ELIYA,"11/4, UPPER LAKE ROAD, NUWARA ELIYA",4,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.773455,6.969254
HOTEL_0197,Bangalows,KING FISHER LEISURE,"MALIMIYA WATTA,YADDEHIMULLA ROAD,UNAWATUNA,GALLE.",4,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.244339,6.008391
HOTEL_0198,Bangalows,LUMBINI LAGOON.,"MIRIHANAWATHTHA,KATHALUWA.AHANGAMA.",4,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.345444,5.987618
HOTEL_0199,Bangalows,MIHIRI BEACH HOUSE,"SANUK HOLDING,MIHIRI BEACH HOUSE,MATARA ROAD,TALPE",4,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.265508,5.999711
HOTEL_0200,Bangalows,VILLA GOODWILL PARADISE,"NO:5/23 B,PINKANDA ROAD,THIRANAGAMA,HIKKADUWA",5,FOUR,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.115051,6.122144
HOTEL_0201,Bangalows,BELPEAK COTTAGE,"BELPEAK COTTAGE, GALAGAMA, BELIHULOYA",2,THREE,Ratnapura,Ratnapura,Imbulpe Divisional Secretariat,80.768507,6.720504
HOTEL_0202,Bangalows,SAKARA HOLIDAY BUNGALOW,"NO:55/7,RASIKA,VISHUDHARAMA MAWATHA,AHANGAMA",4,FIVE,Galle,Habaraduwa,Galle Divisional Secretariat,80.373961,5.97099
HOTEL_0203,Bangalows,ELYSIUM,"NO: 776/2, MATARA ROAD ,MIHIRIPENNA ,TALPE.",5,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.270811,5.998461
HOTEL_0204,Bangalows,KANDA HOLIDAY BUNGALOW,"NO.104, PARADISE PARK, HANTANA, KANDY",3,FOUR,Kandy,Gagawata Koralya,Gagawata,80.63132,7.279461
HOTEL_0205,Bangalows,YALEGODA WALAUWA,"YALEGODA ESTATE, HANDESSA VIA PERADENIYA",4,FIVE,Kandy,Udunuwara Pradeshiya Sabha,Udunuwara Divisional Secretariat,80.588479,7.24078
HOTEL_0206,Bangalows,BAY BEACH BUNGALOW,"BAY BEACH HOTEL,GANDHI NAGAR,KUMBURUPITIYA,NILAVELI,TRINCOMALEE",5,FOUR,Trincomalee,Kuchchaveli,Kuchchaveli Divisional Secretariat,81.172867,8.731013
HOTEL_0207,Bangalows,OCEAN CREST,"NO:123,GALLE ROAD,AHANGAMA.",8,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.354672,5.975647
HOTEL_0208,Bangalows,NISALA VILLA,"108/6, HAPUGODA, AMBATENNA",3,FIVE,Kandy,Harispattuwa Pradeshiya Sabha,Harispattuwa Divisional Secretariat,80.608337,7.349201
HOTEL_0209,Bangalows,ECO LANKA VILLA,"MAUSSAWA ESTATE, HALPOLA, PUUDALUOYA",8,THREE,Nuwara Eliya,Nuwara Eliya,Kothmale Divisional Secretariat,80.64202,7.019245
HOTEL_0210,Bangalows,THE COVE PASSIKUDAH,"NASSIVANTHWU, OFF WALACHCHENAI",4,FIVE,Batticaloa,Batticaloa,Batticaloa Divisional Secretariat,81.539806,7.934389
HOTEL_0211,Bangalows,CASA MIJA,"N0 37,GALLE ROAD,KAMBURUGAMUWA",5,FIVE,Matara,Weligama Pradeshiya Sabha,Welimada Divisional Secretariat,80.618416,7.254844
HOTEL_0212,Bangalows,THUSARE TALKING HANDS,"NO 103/12, DHARMAPALA MAWATHA, COLOMBO 07",2,FIVE,Colombo,Colombo,Colombo Divisional Secretariat,79.857257,6.914122
HOTEL_0213,Bangalows,SUNSHINE RESORTS,"NO 78, KOVIL ROAD,MASKELIYA.",4,THREE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.571781,6.831458
HOTEL_0214,Bangalows,42 LIGHT HOUSE STREET,"42, LIGHTHOUSE STREET, GALLE",4,FIVE,Galle,Galle,Galle Divisional Secretariat,80.216417,6.027748
HOTEL_0215,Bangalows,MOUNTAIN ROCK HOLIDAY RESORT,"NO.202/3,BOWELAWATTA,KANDY",2,FOUR,Kandy,Gagawata Koralya,Kandy Divisional Secretariat,80.617917,7.260512
HOTEL_0216,Bangalows,BACK OF BEYOND PIDURANGALA,"KURULU UYANA, TEMPLE ROAD, PIDURANGALA, SIGIRIYA",4,FOUR,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.763529,7.969325
HOTEL_0217,Bangalows,BACK OF BEYOND DEHIGAHA ELA,"ALAKOLAWEWA, DEHIGAHA ELA, SIGIRIYA",4,FIVE,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.787916,7.914324
HOTEL_0218,Bangalows,THE NEW LAND GUEST,"283,MAIN ROAD,KALKUDAH.",8,THREE,Batticaloa,Koralai Pattu,Koralai Pattu Divisional Secretariat,81.553927,7.897904
HOTEL_0219,Bangalows,SIMLA INN,"PASSIKUDAH ROAD, KALKUDAH",8,THREE,Batticaloa,Batticaloa,Valaichchenai Divisional Secretariat,81.554464,7.920843
HOTEL_0220,Bangalows,BLUE WATER VILLA,"318, DAMPE ROAD, PILIYANDALA",5,FIVE,Colombo,Kesbewa,Kesbewa Divisional Secretariat,79.913509,6.785133
HOTEL_0221,Bangalows,TROPICAL RETREAT,"NO 182, HEENATIGALA ROAD, UNAWATUNA, GALLE",5,FIVE,Galle,Akmeemana,Akmeemana Divisional Secretariat,80.254688,6.020797
HOTEL_0222,Bangalows,PLANTERS BUNGALOW,"10 MILE POST, UVA- KARADAGOLLA, ELLA",6,FIVE,Badulla,Ella Pradeshiya Sabha,Ella Divisional Secretariat,81.07644,6.831055
HOTEL_0223,Bangalows,AMBASEWANA MANSION,"NO 05, THOTAMUNA ROAD, THOTAMUNA, MATARA",4,FIVE,Matara,Matara,Matara Divisional Secretariat,80.541717,5.944455
HOTEL_0224,Bangalows,BUNGALOW 1926,"NO.20, CROSS STREET, NUWARA ELIYA",3,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.76542,6.977103
HOTEL_0225,Bangalows,P.G.C. RESIDENCE,"271, ELAGOLLA WATTA, HEERASSAGALA, KANDY",5,FIVE,Kandy,Gagawata Koralya,Gagawata,80.619967,7.268558
HOTEL_0226,Bangalows,SUBASHRI,"SUBASHRI, QUAILS RIDGE, VICTORIA GOLF & COUNTRY RESORT, DIGANA, KANDY",4,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.765034,7.267648
HOTEL_0227,Bangalows,BELLA CASA,"9/2, 4TH LANE, RATMALANA",3,THREE,Colombo,Dehiwala-Mount Lavinia,Ratmalana Divisional Secretariat,79.878536,6.817599
HOTEL_0228,Bangalows,ELADETTA WALAUWA,"ELADETTA ESTATE, HANDESSA, KANDY",5,FIVE,Kandy,Udunuwara Pradeshiya Sabha,Kandy Divisional Secretariat,80.578203,7.21801
HOTEL_0229,Bangalows,RIVER EDGE BUNGALOW,"WARAPITIYA ROAD,KATUDENIYA,MATALE",3,FOUR,Matale,Matale,Rattota Divisional Secretariat,80.644202,7.430442
HOTEL_0230,Bangalows,VISAL BUNGALOWS,"2/259, LOTUS AVENUE, VICTORIA RANGE, KENGALLA",3,FOUR,Kandy,Kandy,Kandy Divisional Secretariat,80.729544,7.287538
HOTEL_0231,Bangalows,ROBERT RESIDENCE,"NO. 12/7, ROBERT GUNAWARDENA MAWATHA, COLOMBO 06",3,FOUR,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat,79.876095,6.877735
HOTEL_0232,Bangalows,CASSIA HILL,"WERAHERAWATTA,MEEPE,HABARADUWA,GALLE.",4,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.289822,6.018153
HOTEL_0233,Bangalows,GIRIULLA MAOYA ELEPHANT VILLA,"UDARA STATE, MASNORUWA, GIRIULLA",3,FOUR,Kurunegala,Kurunegala,Kurunegala Divisional Secretariat,80.150604,7.192303
HOTEL_0234,Bangalows,DEEP BLUE,"39/3, POLHENA ROAD, POLHENA, MATARA",5,FOUR,Matara,Matara,Matara Divisional Secretariat,80.525786,5.940061
HOTEL_0235,Bangalows,EAGAL'S NEST,"BUONA VISTA, UNAWATUNA, GALLE",4,FOUR,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.241193,6.021211
HOTEL_0236,Bangalows,BENI BEACH RESORT,"NO.5/8A,8TH CROSS, THIRUCHENTHUR ROAD,KALLADY,BATTICALOA.",4,THREE,Batticaloa,Batticaloa,Batticaloa Divisional Secretariat,81.713547,7.721915
HOTEL_0237,Bangalows,OLIVE GREEN RESORT,"NO.96,NEW DUTCH BAR ROAD,KALLADY,BATTICALOA.",4,THREE,Batticaloa,Batticaloa,Batticaloa Divisional Secretariat,81.712474,7.723162
HOTEL_0238,Bangalows,BONGO STAY,"11, BOYD PLACE, COLOMBO 03",5,FIVE,Colombo,Colombo,Colombo Divisional Secretariat,79.85455,6.913767
HOTEL_0239,Bangalows,VILLA RAHA,"33, MCLEOD ROAD, BAMBALAPITIYA, COLOMBO 04",7,FIVE,Colombo,Colombo,Colombo Divisional Secretariat,79.860711,6.884798
HOTEL_0240,Bangalows,ANYAA LIFESTYLE,"HELENA MAWATHA, WENNAPUWA.",4,FOUR,Puttalam,Wennappuwa Pradeshiya Sabha,Wennappuwa Divisional Secretariat,79.839299,7.337334
HOTEL_0241,Bangalows,HOTEL SISIL THERA,"NO:558/A, D.S SENANAYAKE MAWATHA, STAGE TOWN, ANURADHAPURA",4,THREE,Anuradhapura,Anuradhapura,Anuradhapura East,80.396271,8.319266
HOTEL_0242,Bangalows,GULANAHENA TEA ESTATE BUNGALOW,"GULANAHENA TEA ESTATE,NILGAHAHENA,THINIYAWALA",3,THREE,Kalutara,Palindanuwara Pradeshiya Sabha,Palindanuwara Divisional Secretariat,80.321286,6.404352
HOTEL_0243,Bangalows,KORAGAHA LODGE,"23, KORAGAHA ULPATHA, RANAKELIYA, TISSAMAHARAMA",4,FIVE,Hambantota,Thissamaharama,Thissamaharama Divisional Secretariat,81.332646,6.239433
HOTEL_0244,Bangalows,KURULU ESTATE,"KURUNDU WATTHA, NAGASPOLA,RAKWANA",2,THREE,Ratnapura,Ratnapura,Godakawela Divisional Secretariat,80.643837,6.502264
HOTEL_0245,Bangalows,STAFFORD BUNGALOW,"HALGRANOYA,RAGALA",4,FIVE,Nuwara Eliya,Nuwara Eliya,Walapane Divisional Secretariat,80.857195,7.011928
HOTEL_0246,Bangalows,SANCHAREE MOUNTAIN VIEW BUNGALOW,"SANASA HOLIDAY RESORT, NO. 495, KANDY ROAD, TOP PASS, NUWARA ELIYA",5,FOUR,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.748229,6.990895
HOTEL_0247,Bangalows,NERALU UYANA VILLAS,"NERALU UYANA ESTATE, NARAWALA, THALGASYAYA, AKMEEMANA, GALLE",1,THREE,Galle,Akmeemana,Akmeemana Divisional Secretariat,80.243823,6.099019
HOTEL_0248,Bangalows,VILLA SUKUM,"18, QUAILS RIDGE, VICTORIA GOLF CLUB,DIGANE",6,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.7742644,7.2650791
HOTEL_0249,Bangalows,HAWALLI VILLA,"492/2, PERADENIYA ROAD, KANDY",2,FOUR,Kandy,Kandy,Kandy Divisional Secretariat,80.621635,7.282176
HOTEL_0250,Bangalows,COZY NEST,"9, UPPER DICKSON ROAD, GALLE",2,FIVE,Galle,Galle,Galle Divisional Secretariat,80.218819,6.038124
HOTEL_0251,Bangalows,PITTANIYA VILLA,"37/14, DAMRUWAN MAWATHA, MIHIRIPENNA, THALPE, GALLE",3,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.27095,6.001739
HOTEL_0252,Bangalows,WELIGAMA GEDARA,"NO 5/6, BANDARANAYAKA MAWATHA, HETTIWEEDIYA, WELIGAMA",3,THREE,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.428849,5.977378
HOTEL_0253,Bangalows,APPAS BREEZY HOME STAY,"15, PUTHU MUGATHUWARAM,BATTICALOA",2,THREE,Batticaloa,Batticaloa,Manmunai North Divisional Secretariat,81.67473,7.730997
HOTEL_0254,Bangalows,HOTEL TOBIKO,"NO 24, MURUGAPURI ROAD, UPPUVELI, TRINCOMALEE",4,FOUR,Trincomalee,Trincomalee,Trincomalee Divisional Secretariat,81.219524,8.601562
HOTEL_0255,Bangalows,SAFE HEAVEN FAMILY VILLA,"29/248 SHANTHA KUMAR RANASINGHE MW, AMPITIYA RD, KANDY",3,FOUR,Kandy,Kandy,Kandy Divisional Secretariat,80.651097,7.283451
HOTEL_0256,Bangalows,"SPD BUNGALOW ""WATAWALA LASSANA""","MISTY RANGES, HATTON ROAD, WATAWALA.",5,THREE,Nuwara Eliya,Ginigathhena,Ambagamuwa Divisional Secretariat,80.546785,6.9323964
HOTEL_0257,Bangalows,VILLA KANCHANA,"WELIKADE,MUHUDU MAWATHA,THALARAMBE,KAMBURUGAMUWA,MATARA",5,FIVE,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.493827,5.948646
HOTEL_0258,Bangalows,VILLA SEVEN,"NO:07(332/1),JUBILEE LANE,WALANA,PANADURA",3,FOUR,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat,79.905723,6.730944
